Branch Order Table.

j, binMax, BifPercent,DRmean,DRstdev,DRmax,DRmin, DRuf, DRcurve, PDRmean, PDRstdev,PDRmax,PDRmin, PDRuf,PDRcurve, TRmean,TRstdev,TRmax,TRmin,TRuf, TRcurve,Nbifs,Ntips,BPLmean,BPLstdev,BPLmax,BPLmin, BPLcurve
311,376.79816078904776,0.45871559633027525,1.4121660252423258,0.3329461288706887,2.5,1.0000913517957655,0.52,1,1.0028527562703613,0.5064855728103794,2.5,0.4,0.66,3,1.1889186358918111,0.4376692631300369,2.0,0.5,0.6039603960396039,1,50,59,12.916831863967166,18.542639183821738,158.5952842666982,0.4177319714841048,1
312,378.34303500202043,0.3248407643312102,1.367216321372837,0.4570148308513907,3.0,1.0000168636907873,0.5490196078431373,2,0.978628077308153,0.32452249361422275,1.5,0.3333333333333333,0.6470588235294118,2,1.1263401330641232,0.4952785715665742,3.0,0.5,0.5148514851485149,3,51,106,14.998398685267404,12.992861331279837,71.66051786720942,0.8542833253669433,3
313,379.41559977007984,0.45794392523364486,1.3091673413283633,0.25895437735912313,1.909477234401349,1.0000168634064082,0.673469387755102,1,1.0916822823561785,0.5362202360089237,2.5,0.5818920446516886,0.7551020408163265,3,1.0465766501301894,0.4067366703404917,2.0,0.39130291332607475,0.5742574257425742,3,49,58,16.432381898171307,15.28391812376068,69.92481794199986,0.5420332093146962,3
314,380.56452544360667,0.4358974358974359,1.3929542585860253,0.27175568743622874,2.0,1.001378438351844,0.49019607843137253,1,0.8693806499086538,0.27351954003771917,1.5,0.5,0.5098039215686274,3,1.2153770404727455,0.40305806564180274,2.012344013490725,0.4691601134876731,0.5686274509803921,3,51,66,15.159684545977356,14.074348828351132,64.06034673968618,0.6705221845696004,3
315,381.65055895083276,0.425,1.4657303415263276,0.36879748556640896,2.5,1.0000168636907873,0.5294117647058824,3,0.7712590652839283,0.18963329364134004,1.0925736994910105,0.4,0.6078431372549019,3,1.2735601805173262,0.9664371855773606,6.914502529510961,0.5,0.5643564356435643,2,51,69,15.29172518182374,15.013761223745023,78.4864497588297,0.7456140969697851,3
316,382.646732429797,0.4854368932038835,1.2847772043067962,0.29511686174589696,2.0,1.0019543130054744,0.54,1,1.0057598728005466,0.31078550328036386,1.5,0.5605848957061977,0.5,3,1.1337234281870872,0.48460811844921126,3.2921753794266446,0.5999783494134044,0.5346534653465347,1,50,53,15.404296660366752,16.029734177430054,95.60502097794914,0.20248456731316136,3
317,383.80762256131044,0.5,1.3536212725087864,0.24723542177818497,2.0,1.000050592778724,0.39215686274509803,1,0.9597150764404178,0.3265823707394469,1.666726809355195,0.3999945873533511,0.4117647058823529,3,1.3631505419810783,0.7922739777201903,5.921585160202361,0.3999945873533511,0.5196078431372549,2,51,51,14.274194646412877,12.072605013115878,59.489257886525365,1.3076340599822607,3
318,385.00051210700735,0.4811320754716981,1.365215020656456,0.39830059839107307,3.0,1.000008431703204,0.49019607843137253,1,0.971831925552511,0.3250186344716524,1.5,0.3333333333333333,0.5294117647058824,2,1.1244419796808043,0.45721152876618976,2.4535750421585165,0.4128931984260821,0.5445544554455446,1,51,55,14.605334379817466,13.961377173138969,69.11061005381582,0.6506919393998746,3
319,385.9309768873029,0.5434782608695652,1.5635632293333819,0.7810749941894686,4.500000000000001,1.00007589802117,0.64,2,0.9121384842322294,0.3714777070017225,1.5,0.22222222222222218,0.62,3,1.1864733242753251,0.6639086290193763,4.500000000000001,0.5,0.5445544554455446,2,50,42,17.252400606443064,16.54479459826938,108.84986498821625,0.30610455730027947,3
320,387.1520093862108,0.4857142857142857,1.6254559488879565,0.6408554639571185,4.333333333333333,1.0008340283569643,0.5294117647058824,2,0.8764997984228807,0.38839208024128097,2.0,0.23076923076923075,0.5098039215686274,3,1.380831215032838,0.8684185577452942,6.500000000000001,0.3333333333333333,0.5148514851485149,2,51,54,16.245127582934497,16.793508405218564,105.46632086640025,0.5813776741499377,3
321,388.387869916323,0.4065040650406504,1.4232276799685446,0.3410916203002877,2.5000338294993236,1.0033444816053512,0.54,1,0.9299364634579494,0.32224885897353517,1.5,0.3999945873533511,0.52,2,1.2014919007105531,0.6679237017796654,3.901231028667791,0.3999945873533511,0.504950495049505,3,50,73,14.049841877196723,11.05781801721188,44.71662902393789,0.6705221845695941,3
322,389.9854632417116,0.375,1.3341886885845662,0.33121823149308005,2.5,1.0023212399597161,0.49019607843137253,3,1.0301165220621973,0.42448495292883826,2.5,0.4,0.39215686274509803,3,1.1799841287070063,0.4405996453325498,2.5,0.4593616766467066,0.5148514851485149,3,51,85,16.157517263688586,16.40405594548862,86.11081562942856,0.27202941017471427,3
323,391.2148134822024,0.42735042735042733,1.4299040152218818,0.29506103755712687,2.2161325248496313,1.000050592778724,0.48,3,0.8720594552143325,0.291949636537545,1.5,0.5,0.56,3,1.228968817145761,0.5544760773172637,2.7777824620573357,0.5,0.5841584158415841,3,50,67,14.52636962201322,14.713238691794345,82.83489876806902,0.20615528128088853,3
324,392.6302353075189,0.375,1.802278680899038,1.9230024600809934,11.836410211112092,1.002449734097096,0.4117647058823529,1,0.8999415489112595,0.4221897671723863,2.0,0.08448507462686566,0.45098039215686275,2,1.295685275117826,0.8002569814598803,6.0,0.5,0.49019607843137253,2,51,85,14.216357601104761,13.419463466104478,59.938950617875165,0.10049875621123061,3
325,393.8104625806768,0.45132743362831856,1.4028182627792882,0.21974668441684783,1.9753119730185498,1.0119305424733003,0.49019607843137253,2,0.8247383239318483,0.2711007492113874,1.5,0.46615996387861314,0.5098039215686274,1,1.236817613817191,0.5869128493647322,4.257706576728499,0.5,0.5247524752475248,1,51,62,15.565841306885824,17.33013780496846,130.2508292867694,0.08068612024383619,3
326,395.3111390005205,0.4032258064516129,1.506102124813477,0.4089374997488342,3.0,1.0010424008136634,0.52,1,1.025190132790283,0.46365726771036386,2.0,0.3333333333333333,0.56,1,1.2197836619910565,0.5572396663819205,3.0,0.5,0.5841584158415841,1,50,74,14.97998544642396,13.753833714112575,76.67676972749574,1.1021796586763726,3
327,396.55916982444035,0.4358974358974359,1.3926631924561756,0.27277259932618314,2.5000338294993236,1.0273949593829992,0.49019607843137253,2,0.9005922015117784,0.3115726825924247,2.0,0.5999783494134044,0.6274509803921569,2,1.3780282695003463,0.6729829186743678,4.580252951096122,0.39999999999999997,0.6039603960396039,2,51,66,16.866400111301196,16.358093702811153,81.3807554367933,0.7566384519866227,3
328,397.9980042603546,0.48514851485148514,1.4710018944819232,0.3119331997412048,2.357,1.0033444816053512,0.5918367346938775,1,0.843221939845919,0.3410766777707405,1.5,0.42426813746287656,0.6326530612244898,3,1.1878123791683892,0.43415641203150046,2.0,0.25,0.6435643564356436,3,49,52,17.686044411634718,15.921892396365351,66.81943187607293,0.8472307831990245,3
329,399.65089579613766,0.3805970149253731,1.3986637973708114,0.19175341018620487,1.6666666666666665,1.0008749977140332,0.43137254901960786,2,0.8128281100349275,0.23104603705631202,1.5,0.6000000000000001,0.5294117647058824,1,1.204055034272213,0.3684847127021562,2.3715851602023608,0.5,0.6534653465346535,2,51,83,14.520928659744486,17.890203417600357,125.62822446777673,0.05864511914898802,3
330,400.84403338390587,0.49504950495049505,1.6203259002827548,1.3165882753127773,8.0,1.0002994150863032,0.48,1,0.8738379715115797,0.34770990992150586,1.5,0.125,0.62,3,1.228569467577361,0.7236694587462149,5.333333333333333,0.3999945873533511,0.5544554455445545,2,50,51,13.346714723425253,11.33755145872722,49.10658520979874,0.30805843601496913,3
331,402.3059306006396,0.3893129770992366,1.5262260221067137,0.5447320908677352,3.0000676589986472,1.0003908869900717,0.5098039215686274,3,0.8357873899637921,0.3099025923408235,1.5,0.33332581583635906,0.49019607843137253,3,1.2802870068839076,0.5764409892889546,3.1234569983136593,0.2857142857142857,0.504950495049505,3,51,80,13.441715077161632,12.626745216748363,59.20706463824615,0.8487638069569274,3
332,403.38923118706606,0.4132231404958678,1.4333843705605018,0.37021864535910703,2.5,1.0002994150863032,0.44,2,0.8585394575902882,0.2455458854589854,1.4999999999999998,0.4999365702766579,0.6,1,1.170768968123663,0.4198294322664464,2.5,0.5,0.42574257425742573,1,50,71,16.243482062953465,16.723484988022836,90.97194603944138,1.3013605307353777,3
333,405.21619225209986,0.4015748031496063,1.3222637349596424,0.21137218104209876,1.57674435402321,1.000167256750356,0.49019607843137253,1,0.8857669498237751,0.2240689357489733,1.4999999999999998,0.6666666666666666,0.6078431372549019,2,1.1091183281993553,0.4202422072876831,2.0,0.5,0.504950495049505,3,51,76,15.424448722543259,13.595634554703059,66.84869881641339,0.3697164454010581,3
334,406.9295701351797,0.43478260869565216,1.3966881475164354,0.35994188424088575,2.5000338294993236,1.0010424008136634,0.56,3,0.8397426289013403,0.28123735132892297,1.5,0.5,0.58,2,1.2825601234072432,0.9608561784332091,6.7818887015177065,0.5,0.5643564356435643,1,50,65,14.347333004262243,11.868707940601615,65.7800048682793,0.8713208364316904,3
335,408.42135790809584,0.42857142857142855,1.412656597885432,0.3584267804076182,2.5000338294993236,1.0010592817985002,0.5294117647058824,2,0.9996261096765827,0.755888259804352,4.0,0.5,0.6274509803921569,2,1.2004789798382605,0.4540808798427567,2.5000338294993236,0.33333333333333337,0.6138613861386139,2,51,68,14.45557255092537,13.259951316061983,74.74272945826186,0.38470768123345084,3
336,410.02809640594774,0.4,1.4523629920243744,0.29480639176853135,2.5,1.0002994150863032,0.56,2,0.910795447845084,0.3549429541836099,1.5,0.4,0.56,3,1.1250759424033823,0.5816370767978322,3.196311129848229,0.49997744750907736,0.5742574257425742,3,50,75,13.787413066644984,13.365613119643742,80.83350827520341,0.43566041821583773,3
337,411.2255411218364,0.5050505050505051,1.468156499011287,0.3502115811156702,2.5,1.0033557046979864,0.56,2,0.901630981341605,0.3952113009649056,2.0,0.4,0.6,3,0.9836479398796762,0.5352215443288686,3.1162358101052634,0.11764705882352941,0.5643564356435643,2,50,49,16.809973416584214,17.10166076878331,115.84733072199482,0.266833281282527,3
338,412.8038097595126,0.3968253968253968,1.4204666484624164,0.30960988780796794,2.5,1.0149393375824391,0.56,3,0.8096042603293977,0.25830602555218934,1.4999999999999998,0.39999999999999997,0.7,2,1.3763715470022662,0.9268056842133464,4.795851602023609,0.5,0.6138613861386139,3,50,76,16.193659772718018,16.10216650851255,95.35898450838927,0.4410215414240077,3
339,414.4409007980969,0.5,1.5142526553561328,0.2699386939186906,2.0,1.0009509621457984,0.5294117647058824,2,0.8639797765471581,0.37094734491130843,1.6666666666666665,0.5,0.6078431372549019,3,1.2052336966120827,0.5090493450410268,2.3648735244519394,0.4,0.5346534653465347,2,51,51,12.68268770340555,12.747501853503346,73.80922998532952,0.15297058540778377,3
340,416.1804722159407,0.423728813559322,1.5075690673070867,0.28472873191489667,2.0,1.0061156066093255,0.54,2,0.864486216194159,0.33981517946386064,1.5,0.4968512156174175,0.7,1,1.0905431434786517,0.46388589024396104,2.0,0.2,0.5841584158415841,2,50,68,12.308533514861285,11.234589872150488,53.69449934158048,0.7375008557654327,3
341,417.4591948617398,0.5151515151515151,1.5343686642261873,0.3692471938599451,2.5,1.0008333333333332,0.5294117647058824,2,0.9336990051868455,0.3449315936189845,1.5,0.4,0.5294117647058824,2,1.1894889823378823,0.4951825458218736,2.3598650927487355,0.5,0.5643564356435643,1,51,48,14.146452820289378,14.464316026616142,76.7317678638094,0.8766413177577318,3
342,418.922972609501,0.49504950495049505,1.5067197531889027,0.2996045042501859,2.5,1.0000252957494709,0.42,2,0.8094405457594839,0.26586270072765494,1.5,0.4,0.52,3,1.1746276429944786,0.5516782475273969,3.1234569983136593,0.4,0.6138613861386139,3,50,51,13.683318607852556,14.447203747286808,81.0921005239591,0.5280151512977892,3
343,420.5064324894515,0.4298245614035088,1.3963315822668145,0.22946399669385514,2.0,1.0105306444052717,0.5306122448979592,2,0.7421944250212542,0.15011086848908722,1.0351189249106052,0.5,0.6530612244897959,1,1.305667793436682,0.5239472807030422,2.7036930860033728,0.4,0.5148514851485149,3,49,65,17.628575407136506,18.93720845843511,99.80900445982073,0.4741307836452015,3
344,421.8628473095482,0.4188034188034188,1.4122822167259306,0.18892583933021906,1.8280310678011495,1.0214587341557266,0.5102040816326531,3,1.0424752711751393,0.541248423320233,2.9999999999999996,0.6666666666666666,0.5714285714285714,2,1.1385352025198896,0.5757279804672647,3.4588589337782425,0.39999999999999997,0.46534653465346537,1,49,68,15.935331464224362,14.510535764222173,65.26209942117227,1.0024470060806203,3
345,423.4387728641409,0.45132743362831856,1.443784203783973,0.1310470300390066,1.5516299358894332,1.0133333333333332,0.45098039215686275,2,0.8879015929005774,0.3269404941073123,1.4999999999999998,0.5,0.5294117647058824,1,1.1695543947183993,0.48067158495732293,2.2963069139966272,0.5,0.5544554455445545,1,51,62,15.005061012983408,14.913327453690101,83.99968988887083,0.8944960541974705,3
346,425.08292305107443,0.43103448275862066,1.4457603212219456,0.3415913023664814,2.5,1.000050592778724,0.52,2,0.9158070023517684,0.3404217047248725,1.4999999999999998,0.4,0.5,3,1.162570732709558,0.5318931526185202,3.001100675080716,0.5,0.5247524752475248,3,50,66,15.542380460183015,15.873503232325744,101.57229614796535,0.6800735254367472,3
347,426.6461244182001,0.46296296296296297,1.5041321384296835,0.3036713822946615,2.5,1.0008340283569643,0.48,3,0.8419632733566423,0.27633894488757543,1.5,0.4,0.7,1,1.2021100989384177,0.5516027078950424,2.5,0.2857142857142857,0.6039603960396039,1,50,58,14.021821698831033,12.182386376155492,47.70719859077823,0.26832815729998494,3
348,428.3748028798216,0.4358974358974359,1.6267489932572436,0.6048948567745493,3.5,1.0105306444052717,0.5490196078431373,3,0.8447967088849545,0.39895402409228115,1.5207772128846226,0.2857142857142857,0.5686274509803921,3,1.234188836088575,0.5160167663251535,2.5,0.5,0.6336633663366337,1,51,66,13.708564589006837,12.20991443933329,63.428148304907566,0.3827531841800907,3
349,429.8742762379014,0.4434782608695652,1.4814407426451635,0.41592150134808004,3.0,1.0065092377772749,0.5098039215686274,1,0.9334633865157727,0.3980508899923024,2.0,0.3333333333333333,0.47058823529411764,3,1.229939466577065,0.6054602024198306,3.089835539246262,0.5,0.6372549019607843,3,51,64,18.396522384327607,19.013622515065773,91.09151284941085,0.3080584360149984,3
350,431.6980925351509,0.45871559633027525,1.4878035139013226,0.27597411958683077,2.0,1.0098698140426525,0.44,3,0.8979918728391002,0.42384854766891655,2.3333333333333335,0.5,0.5,2,1.252478761654717,0.41904246321535826,2.0,0.5,0.6237623762376238,2,50,59,17.88460648087718,18.313370891855584,90.71729341818599,0.18867962264114124,3
351,433.3740946064928,0.4636363636363636,1.430887498656866,0.29538052775610213,2.0,1.001378438351844,0.5490196078431373,2,0.9908348123287585,0.34316277103103554,1.4999999999999998,0.5,0.5686274509803921,1,1.2064821991073449,0.4632487174346618,2.1522428330522767,0.5,0.5841584158415841,1,51,59,13.350824133749283,11.710869300775427,51.37838760916114,0.37735924528226744,3
352,434.92770512212746,0.4396551724137931,1.410889971381371,0.2128788436179772,2.0,1.0126582278481013,0.5098039215686274,3,0.9130321735672813,0.3338609322017967,1.5,0.5,0.5294117647058824,3,1.2801491619518148,0.5332993888471583,3.493827993254637,0.4,0.6039603960396039,2,51,65,16.01499721102994,13.739760500014269,69.08061408911115,1.1200446419674532,3
353,436.62864556968196,0.46226415094339623,1.442032651705779,0.32251384916180525,2.0,1.0005582091189154,0.5102040816326531,1,0.8968608994044753,0.28524482819258384,1.4999999999999998,0.5,0.6122448979591837,2,1.0859965811530352,0.7908885285723032,5.122293423271501,0.2857142857142857,0.5643564356435643,3,49,57,14.052131940733755,15.34023735403779,76.0196507097034,0.1886796226411096,3
354,438.62858129100925,0.423728813559322,1.5985304291593214,0.5740682985556774,3.4999999999999996,1.0002994150863032,0.34,3,0.8972991659982181,0.45003361881083437,2.5,0.3333333333333333,0.34,2,1.443834019003012,0.741707749514658,4.1509949409780775,0.4,0.5148514851485149,3,50,68,12.947766464922625,13.83644789237822,108.06747682245516,0.8538149682454589,3
355,440.7346147796112,0.4322033898305085,1.543466101683257,0.323603179894437,2.5,1.0017698641555342,0.47058823529411764,3,0.7375005900422741,0.2487679726518111,1.4999999999999998,0.4,0.6274509803921569,2,1.2530801674307284,0.5125164454233284,3.0757672849915685,0.5,0.5742574257425742,1,51,67,14.117241609659638,18.42791134476034,109.08364303198597,0.5420332093147364,3
356,442.38881000561065,0.5,1.435763988389094,0.2700667081241017,2.000090214032793,1.0061156066093255,0.58,1,0.8926782815264207,0.3729971444032066,2.0,0.49997744750907736,0.6,1,1.1240763990255838,0.6657073198978328,3.0000676589986472,0.3333333333333333,0.6534653465346535,3,50,50,14.812156433216291,17.31808226880871,93.69329305435127,0.7268666685413003,3
357,443.87927075330566,0.4322033898305085,1.4658662350681126,0.19797406077069585,2.0,1.0009509621457984,0.43137254901960786,2,0.8113769910339963,0.25245962051547277,1.4999661705006768,0.5,0.5490196078431373,2,1.3344701895319975,0.5318888144674933,2.9605227655986512,0.4218748888398796,0.6534653465346535,2,51,67,13.209348742966732,12.279518549069724,64.67597966650669,0.3080584360149968,3
358,445.3041255444374,0.5425531914893617,1.5190148277613589,0.21613582575154375,2.5000338294993236,1.226613973880021,0.5098039215686274,2,0.8475230450371513,0.3840473247291984,2.0,0.3999945873533511,0.5490196078431373,3,1.150743292985451,0.4362536977363265,1.666726809355195,0.3333333333333333,0.5346534653465347,2,51,43,12.358959540654359,15.804558822421429,115.48617059767506,0.21189620100417134,3
